DATE....			TEMP		HUMI		DUST1		DUST2		DUST3
06:27:21		0.00		0.00		14.82		19.08		6
06:27:23		0.00		0.00		14.89		19.08		4
06:27:24		0.00		0.00		14.89		19.08		4
06:27:26		0.00		0.00		14.89		19.08		4
06:27:27		0.00		0.00		14.89		19.08		4
06:27:28		0.00		0.00		14.84		19.08		4
06:27:30		0.00		0.00		14.84		19.08		3
06:27:31		0.00		0.00		14.84		19.08		3
06:27:33		0.00		0.00		14.87		19.08		3
06:27:34		0.00		0.00		14.87		19.08		3
06:27:36		0.00		0.00		14.87		19.08		2
06:27:37		0.00		0.00		14.87		19.08		2
06:27:39		0.00		0.00		14.82		19.08		2
06:27:40		0.00		0.00		14.82		19.08		2
06:27:42		0.00		0.00		14.91		19.08		2
06:27:43		0.00		0.00		14.91		19.08		2
06:27:45		0.00		0.00		14.91		19.08		2
06:27:46		0.00		0.00		14.87		19.08		2
06:27:48		0.00		0.00		14.87		19.08		2
06:27:49		0.00		0.00		14.82		19.08		2
06:27:51		0.00		0.00		14.82		19.08		2
06:27:52		0.00		0.00		14.91		19.08		2
06:27:54		0.00		0.00		14.91		19.08		3
06:27:55		0.00		0.00		14.89		19.08		3
06:27:57		0.00		0.00		14.89		19.08		2
06:27:58		0.00		0.00		14.89		19.08		2
06:28:00		0.00		0.00		14.78		19.08		3
06:28:01		0.00		0.00		14.78		19.08		3
06:28:02		0.00		0.00		14.89		19.08		3
06:28:04		0.00		0.00		14.89		19.08		2
06:28:05		0.00		0.00		14.89		19.08		2
06:28:07		0.00		0.00		14.89		19.08		2
06:28:08		0.00		0.00		14.89		19.08		2
06:28:10		0.00		0.00		14.78		19.08		2
06:28:11		0.00		0.00		14.78		19.08		2
06:28:13		0.00		0.00		14.91		19.08		4
06:28:14		0.00		0.00		14.91		19.08		4
06:28:16		0.00		0.00		14.85		19.08		4
06:28:17		0.00		0.00		14.85		19.08		4
06:28:19		0.00		0.00		14.85		19.08		4
06:28:20		0.00		0.00		14.82		19.08		4
06:28:22		0.00		0.00		14.82		19.08		4
06:28:23		0.00		0.00		14.89		19.08		4
06:28:25		0.00		0.00		14.89		19.08		4
06:28:26		0.00		0.00		14.87		19.08		4
06:28:28		0.00		0.00		14.87		19.08		4
06:28:29		0.00		0.00		14.82		19.08		4
06:28:30		0.00		0.00		14.82		19.08		4
06:28:32		0.00		0.00		14.82		19.08		4
06:28:33		0.00		0.00		14.87		19.08		4
06:28:35		0.00		0.00		14.87		19.08		4
06:28:36		0.00		0.00		14.87		19.08		4
06:28:38		0.00		0.00		14.87		19.08		4
06:28:39		0.00		0.00		14.80		19.08		4
06:28:41		0.00		0.00		14.80		19.08		4
06:28:42		0.00		0.00		14.80		19.08		4
06:28:44		0.00		0.00		14.89		19.08		3
06:28:45		0.00		0.00		14.89		19.08		3
06:28:47		0.00		0.00		14.84		19.08		3
06:28:48		0.00		0.00		14.84		19.08		3
06:28:50		0.00		0.00		14.82		19.08		3
06:28:51		0.00		0.00		14.82		19.08		3
06:28:53		0.00		0.00		14.91		19.08		3
06:28:54		0.00		0.00		14.91		19.08		3
06:28:56		0.00		0.00		14.91		19.08		3
